Gene1,Gene2
HCFC1,TCERG1
HCFC1,RAD54B
HCFC1,FOXJ3
HCFC1,EED
HCFC1,SRSF1
HCFC1,GNAS
HCFC1,RNF14
HCFC1,ELF1
HCFC1,ING1
HCFC1,TULP3
HCFC1,TRRAP
HCFC1,HNRNPK
HCFC1,TAF6L
HCFC1,SMARCB1
HCFC1,SMARCA4
HCFC1,MLLT1
HCFC1,ILF3
HCFC1,NCOR1
HCFC1,RERE
HCFC1,SRSF3
HCFC1,CRAMP1L
HCFC1,KHDRBS1
HCFC1,MCM7
HCFC1,CALU
HCFC1,BRD7
HCFC1,TOP2A
HCFC1,FUS
HCFC1,HDAC5
HCFC1,P4HB
HCFC1,EWSR1
HCFC1,FXR2
HCFC1,TCF12
HCFC1,TFRC
HCFC1,ARL6IP5
HCFC1,PDIA6
HCFC1,SFPQ
HCFC1,ARID1A
HCFC1,ATF7
HCFC1,AATF
HCFC1,MAML1
HCFC1,ASH2L
HCFC1,ATM
HCFC1,EZH2
HCFC1,SUZ12
HCFC1,HSP90AA1
HCFC1,MEF2A
HCFC1,KDM5B
HCFC1,KAT6B
HCFC1,PMS1
HCFC1,CNOT3
HCFC1,ANKRD54
HCFC1,SFI1
HCFC1,AKT1
HCFC1,KEAP1
HCFC1,RBM14
HCFC1,CITED2
HCFC1,RFX2
HCFC1,MBD2
HCFC1,POU2F1
HCFC1,RBPJ
HCFC1,SALL4
HCFC1,SIN3B
HCFC1,PATZ1
HCFC1,ATP13A3
HCFC1,ATF1
HCFC1,SMARCC1
HCFC1,ODC1
HCFC1,SMARCA5
HCFC1,CTBP1
HCFC1,RBL1
HCFC1,ZFAND3
HCFC1,HDAC4
HCFC1,ETV6
HCFC1,SMURF2
HCFC1,P4HA1
HCFC1,NRF1
HCFC1,HIST1H2BK
HCFC1,PIAS1
HCFC1,CCNB1
HCFC1,AMPD2
HCFC1,CUX1
HCFC1,HIST1H1D
HCFC1,E2F2
HCFC1,XRCC6
HCFC1,STXBP2
HCFC1,MEF2D
HCFC1,SERTAD2
HCFC1,TIMELESS
HCFC1,NOTCH2
HCFC1,SMAD7
HCFC1,MSH6
HCFC1,CDC42SE2
HCFC1,GLS
HCFC1,ELF2
HCFC1,ETV5
HCFC1,LRPAP1
HCFC1,SOCS2
HCFC1,UHRF1
HCFC1,BARD1
HCFC1,MAPK8
HCFC1,KLF13
HCFC1,MAN1A2
HCFC1,GNPDA1
HCFC1,ZBTB38
HCFC1,PHF20
HCFC1,TRIM24
HCFC1,KLF6
HCFC1,HIF1A
HCFC1,EZH1
HCFC1,RRBP1
HCFC1,POU4F1
HCFC1,ASNS
HCFC1,ETV4
HCFC1,RCC2
HCFC1,FOXO1
HCFC1,CENPB
HCFC1,SMAD2
HCFC1,APOBEC3
HCFC1,YEATS2
HCFC1,ASS1
HCFC1,SMURF1
HCFC1,NEDD4
HCFC1,NRIP1
HCFC1,CRY1
HCFC1,GLIPR2
HCFC1,ITPK1
HCFC1,LAMC1
HCFC1,PITX1
HCFC1,TUBB2B
HCFC1,CRIP2
HCFC1,GRHL1
HCFC1,NOTCH1
HCFC1,EGR1
HCFC1,ANKRD6
HCFC1,BCAT1
HCFC1,SEC24D
HCFC1,RBFOX2
HCFC1,DNMT3A
HCFC1,GSTA4
HCFC1,HIF3A
HCFC1,HES1
HCFC1,CDKN1A
HCFC1,MKX
HCFC1,AMOTL2
HCFC1,GRIN1
HCFC1,DAB2
HCFC1,RFX7
HCFC1,KLF4
HCFC1,KANK2
HCFC1,TPD52
HCFC1,ZFHX3
HCFC1,KLF3
HCFC1,MME
HCFC1,RANBP17
HCFC1,LRP2
HCFC1,ZDHHC15
HCFC1,LAMB2
HCFC1,GLDC
HCFC1,MYO6
HCFC1,TEAD4
HCFC1,BCAM
HCFC1,PTPN14
HCFC1,APBB1
HCFC1,EPHA2
HCFC1,TET1
HCFC1,NID1
HCFC1,SPOCK1
HCFC1,LAMA1
HCFC1,NRG1
HCFC1,PLOD2
HCFC1,HSPG2
HCFC1,PHLDB2
HCFC1,TPM4
JARID2,SFI1
JARID2,BMP6
JARID2,MAML3
JARID2,SLCO3A1
JARID2,ESRRB
JARID2,OVOL1
JARID2,COL27A1
JARID2,CREB5
JARID2,FOXP1
JARID2,NPAS2
JARID2,LHX2
JARID2,FGFR3
JARID2,NFIA
JARID2,TWIST1
JARID2,GNAS
JARID2,LRRK1
JARID2,MLXIPL
JARID2,CSF1
JARID2,BMPER
JARID2,COL4A2
JARID2,COL4A1
JARID2,TBX18
JARID2,PKNOX2
JARID2,SERPINE2
JARID2,BMI1
JARID2,NR2F2
JARID2,GRB10
JARID2,FRMD4A
JARID2,PTH1R
JARID2,MSX2
JARID2,EBF1
JARID2,BTBD11
JARID2,NFATC1
JARID2,APP
JARID2,ZEB2
JARID2,TOX3
JARID2,HOPX
JARID2,HMGA2
JARID2,SPOCK1
JARID2,EBF4
JARID2,HIVEP2
JARID2,PDGFRA
JARID2,FHL2
JARID2,DMRT1
JARID2,PODXL
JARID2,SATB1
JARID2,PAX6
JARID2,ZFPM1
JARID2,P4HA2
JARID2,GDPD5
JARID2,GAS6
JARID2,E2F6
JARID2,PAX8
JARID2,NRG1
JARID2,SATB2
JARID2,HS3ST1
JARID2,PITX2
JARID2,PRRX2
JARID2,ZBTB10
JARID2,AIP
JARID2,HNF1B
JARID2,HIST1H2BK
JARID2,SOS2
JARID2,GATA3
JARID2,CUX1
JARID2,EYA1
JARID2,LRP2
JARID2,FOSL2
JARID2,BIN1
JARID2,ETS1
JARID2,BARX1
JARID2,ZFP398
JARID2,POU6F1
JARID2,HIST1H1D
JARID2,ODC1
JARID2,TIMP2
JARID2,OBSL1
JARID2,PHLDB2
JARID2,POU4F1
JARID2,LAMB1
JARID2,FGF10
JARID2,MEIS1
JARID2,PTPN14
JARID2,ARHGAP29
JARID2,SMARCA2
JARID2,MLLT1
JARID2,DTX1
JARID2,CALCOCO1
JARID2,ZFHX3
JARID2,VIM
JARID2,DAB2
JARID2,MORC4
JARID2,EPAS1
JARID2,MKX
JARID2,ELF2
JARID2,JDP2
JARID2,NOTUM
JARID2,GLDC
JARID2,MEF2C
JARID2,GRIN1
JARID2,ELF1
JARID2,ARID1A
JARID2,MED31
JARID2,PITX1
JARID2,CEMIP
JARID2,B2M
JARID2,PEG3
JARID2,FOXJ2
JARID2,TFAP2C
JARID2,CLCN5
JARID2,PLOD2
JARID2,LAMA1
JARID2,GATA4
JARID2,STAT5B
JARID2,IRF4
JARID2,TENM4
JARID2,ELAVL2
JARID2,SMAD3
JARID2,SGK1
JARID2,ME1
JARID2,CAR2
JARID2,ARNT2
JARID2,STAT5A
JARID2,PHF2
JARID2,ZBTB39
JARID2,HDAC7
JARID2,ASS1
JARID2,TCF12
JARID2,HDGF
JARID2,SRI
JARID2,EPHA4
JARID2,EGR1
JARID2,SNAI1
JARID2,SHROOM3
JARID2,ADAM19
JARID2,SCMH1
JARID2,GBX2
JARID2,MAFK
JARID2,COTL1
JARID2,EPS8
JARID2,ZEB1
JARID2,ELP2
JARID2,HSPB1
JARID2,PROX1
JARID2,CDKN1A
JARID2,NOTCH2
JARID2,APBB1
JARID2,CNOT6L
JARID2,MAN1A2
JARID2,TCF7L2
JARID2,RNF157
JARID2,PRDM5
JARID2,PRDM14
JARID2,NRIP1
JARID2,CRY1
JARID2,CHD7
JARID2,GATA6
JARID2,BASP1
JARID2,ANXA5
JARID2,CNOT8
JARID2,ANKRD6
JARID2,ZFP276
JARID2,FOXJ3
JARID2,RUNX1
JARID2,KLF3
JARID2,AIRE
JARID2,DNMT3A
JARID2,ZFP423
JARID2,TPM4
JARID2,ITPK1
JARID2,MYCN
JARID2,TRRAP
JARID2,EIF4A2
JARID2,MED15
JARID2,ALPL
JARID2,RB1
JARID2,IGFBP2
JARID2,EP400
JARID2,TFEB
JARID2,KAT6B
JARID2,POLR3B
JARID2,TCF20
JARID2,NR2C1
JARID2,POLR2J
JARID2,MYO6
JARID2,PMS1
JARID2,LDLRAP1
JARID2,XRCC6
JARID2,RNF14
JARID2,MARC2
JARID2,P4HA1
JARID2,ZBTB38
JARID2,NUP210
JARID2,HIP1
JARID2,SRRT
JARID2,RRBP1
JARID2,TLE1
JARID2,FN1
JARID2,EZH2
JARID2,LOXL2
JARID2,PMM1
JARID2,GLIPR2
JARID2,BCAT1
JARID2,GLI2
JARID2,PREB
JARID2,EFEMP2
JARID2,CREB3L2
JARID2,TCF7
JARID2,NID1
JARID2,MITF
JARID2,VEZF1
JARID2,NFXL1
JARID2,SMARCA5
JARID2,BNIP3
JARID2,HSPH1
JARID2,MCM7
JARID2,COIL
JARID2,CRIP2
JARID2,GLS
JARID2,DNMT1
JARID2,AMOTL2
JARID2,CBX7
JARID2,HSPG2
JARID2,PDCD11
JARID2,INTS12
JARID2,STARD8
JARID2,CDC42SE2
JARID2,ZHX3
JARID2,OPLAH
JARID2,HIF3A
JARID2,E2F2
JARID2,POLR3F
JARID2,RASGRP2
JARID2,PHF12
JARID2,KRBA1
JARID2,RBL1
JARID2,ANKRD54
JARID2,SMARCB1
JARID2,RCOR2
JARID2,TFAP4
JARID2,SSR3
JARID2,MME
JARID2,BARD1
JARID2,NFX1
JARID2,PIAS1
JARID2,EED
JARID2,ASNS
JARID2,PRDM1
JARID2,CUX2
JARID2,CENPB
JARID2,SMARCAD1
JARID2,POLR1B
JARID2,ASXL1
JARID2,ESPL1
JARID2,TIMELESS
JARID2,SRSF3
JARID2,NCOA3
JARID2,PDIA6
JARID2,JMJD1C
JARID2,HSP90AA1
JARID2,RAD51
JARID2,HSPA5
JARID2,HMGXB3
JARID2,PATZ1
JARID2,KLF9
JARID2,PURA
JARID2,GRHL1
JARID2,GTF2A1L
JARID2,FUS
JARID2,AATF
JARID2,THRAP3
JARID2,TFRC
JARID2,MEF2A
JARID2,EWSR1
JARID2,ADAM23
JARID2,TGFB1
JARID2,MEF2D
JARID2,YEATS2
JARID2,SMURF1
JARID2,RAD54B
JARID2,GNPDA1
JARID2,KHDRBS1
KDM5B,SFI1
KLF4,ASS1
KLF4,KLF3
KLF4,HDAC4
KLF4,HSP90AA1
KLF4,TADA3
KLF4,MBD2
KLF4,SERTAD2
KLF4,KNTC1
KLF4,NCOA3
KLF4,POLR2E
KLF4,CDC42SE2
KLF4,VIM
KLF4,KLF13
KLF4,ODC1
KLF4,AIP
KLF4,NOTCH1
KLF4,LAMC1
KLF4,SFI1
KLF4,ZFP276
KLF4,ANXA5
KLF4,LDLRAP1
KLF4,RBL1
KLF4,LAMB2
KLF4,FUBP3
KLF4,ANKRD6
KLF4,RYBP
KLF4,HDLBP
KLF4,GSR
KLF4,FUS
KLF4,ESRRA
KLF4,CALCOCO1
KLF4,MAPK8
KLF4,PHF12
KLF4,MAFK
KLF4,CTNNBIP1
KLF4,RNF14
KLF4,ELF2
KLF4,ASXL1
KLF4,ZFP335
KLF4,FRRS1
KLF4,ASNS
KLF4,PHF20
KLF4,KHDRBS1
KLF4,MGST3
KLF4,NOTCH2
KLF4,PDK1
KLF4,RB1
KLF4,POLR3B
KLF4,DDB1
KLF4,ZBTB10
KLF4,TCF4
KLF4,ATF7
KLF4,CRAMP1L
KLF4,TUBB2B
KLF4,TEAD1
KLF4,PTPN14
KLF4,EZH1
KLF4,ANKS1
KLF4,POLR2A
KLF4,GLS
KLF4,CDKN1A
KLF4,NR5A2
KLF4,GNPDA1
KLF4,POLR3F
KLF4,INTS12
KLF4,TEAD4
KLF4,AMOTL2
KLF4,BRWD1
KLF4,NID1
KLF4,FOXJ3
KLF4,MSH6
KLF4,SMAD2
KLF4,PHF14
KLF4,CST3
KLF4,TRIM13
KLF4,POU2F1
KLF4,CRIP2
KLF4,TRRAP
KLF4,MYH9
KLF4,RBM14
KLF4,TINAGL1
KLF4,PIAS1
KLF4,NEDD4
KLF4,ETV1
KLF4,SMARCB1
KLF4,XRCC6
KLF4,AMPD2
KLF4,CKAP4
KLF4,SMURF2
KLF4,ARHGAP29
KLF4,PCBP2
KLF4,NFE2L1
KLF4,FOXO3
KLF4,AGAP3
KLF4,SND1
KLF4,RARG
KLF4,GLIPR2
KLF4,KRBA1
KLF4,OPLAH
KLF4,HMCES
KLF4,THRAP3
KLF4,KLF9
KLF4,BNIP3
KLF4,ZFAND3
KLF4,CALU
KLF4,PODXL
KLF4,BARD1
KLF4,SOCS2
KLF4,GABBR1
KLF4,WWTR1
KLF4,ING1
KLF4,PHC1
KLF4,STXBP2
KLF4,MAPK11
KLF4,TMF1
KLF4,POLR1E
KLF4,PDIA6
KLF4,ELAVL2
KLF4,MYO6
KLF4,FIZ1
KLF4,TCF7L2
KLF4,MEF2A
KLF4,TULP3
KLF4,RELA
KLF4,ETS1
KLF4,RANBP17
KLF4,FDPS
KLF4,POLR1B
KLF4,HMGXB4
KLF4,REST
KLF4,ELF1
KLF4,RBPMS2
KLF4,HTT
KLF4,FRMD4A
KLF4,CITED2
KLF4,SMURF1
KLF4,ZFP768
KLF4,RBFOX2
KLF4,EP300
KLF4,ME1
KLF4,NFIB
KLF4,HSPB1
KLF4,SMARCC1
KLF4,KLF8
KLF4,ERF
KLF4,ZFHX3
KLF4,KANK2
KLF4,CTBP1
KLF4,LRPAP1
KLF4,TRIM24
KLF4,NRG1
KLF4,TPM4
KLF4,UBP1
KLF4,ITGA6
KLF4,BCAM
KLF4,SRSF3
KLF4,GLIS2
KLF4,DIDO1
KLF4,ILF3
KLF4,NFXL1
KLF4,MEF2D
KLF4,RBPJ
KLF4,AU018091
KLF4,CREB5
KLF4,TCF12
KLF4,SMARCA4
KLF4,EIF4A2
KLF4,TBL1X
KLF4,SMARCD1
KLF4,TFRC
KLF4,PFKP
KLF4,CREB3L2
KLF4,APBB1
KLF4,ZMYM2
KLF4,RARA
KLF4,RFX2
KLF4,GRB10
KLF4,SRI
KLF4,RRBP1
KLF4,JMJD1C
KLF4,TIMELESS
KLF4,EZH2
KLF4,UHRF1
KLF4,TSPAN9
KLF4,CIC
KLF4,TCERG1
KLF4,KPNA2
KLF4,MAML1
KLF4,HIVEP2
KLF4,MME
KLF4,ZFPM1
KLF4,SMARCA5
KLF4,YEATS2
KLF4,RFX7
KLF4,RBBP4
KLF4,TLE1
KLF4,KDM5B
KLF4,SGK1
KLF4,EP400
KLF4,ZEB2
KLF4,TSG101
KLF4,SIN3A
KLF4,PLOD2
KLF4,ZFP148
KLF4,PITX1
KLF4,FOXP1
KLF4,TFEB
KLF4,KEAP1
KLF4,ZFP592
KLF4,TGFB1
KLF4,PMM1
KLF4,ELP2
KLF4,MED31
KLF4,P4HA2
KLF4,ATF1
KLF4,MLLT1
KLF4,CNOT2
KLF4,ZHX3
KLF4,POU6F1
KLF4,MARC2
KLF4,CENPB
KLF4,P4HA1
KLF4,RAI14
KLF4,VEZF1
KLF4,HNRNPK
KLF4,NFX1
KLF4,HDGF
KLF4,ZBTB3
KLF4,JARID2
KLF4,SRSF1
KLF4,SRRT
KLF4,ITPK1
KLF4,XRCC5
KLF4,ZBTB43
KLF4,KAT6B
KLF4,NUP210
KLF4,HIST1H1D
KLF4,UBE2C
KLF4,P4HB
KLF4,ORC2
KLF4,DNMT1
KLF4,NANOG
KLF4,FXR2
KLF4,COBL
KLF4,LOXL2
KLF4,BMI1
KLF4,SHROOM3
KLF4,ETV5
KLF4,SERPINE2
KLF4,BRD7
KLF4,TPD52
KLF4,PURA
KLF4,BTAF1
KLF4,HSPG2
KLF4,ZDHHC15
KLF4,TNK2
KLF4,MCM4
KLF4,LY6G6E
KLF4,RUNX1
KLF4,HDAC11
KLF4,MAN1A2
KLF4,L3MBTL2
KLF4,SATB2
KLF4,B2M
KLF4,NRIP1
KLF4,GTF2A1L
KLF4,LAMA1
KLF4,HIST1H2BK
KLF4,RCC2
KLF4,ETV4
KLF4,PLOD1
KLF4,TSHZ3
KLF4,SUZ12
KLF4,NCOR1
KLF4,ZBTB7A
KLF4,FBLIM1
KLF4,GATA3
KLF4,HDAC7
KLF4,RERE
KLF4,GDPD5
KLF4,MLXIPL
KLF4,TCF7
KLF4,GRHL1
KLF4,FGFR3
KLF4,BTBD11
KLF4,SALL4
KLF4,FOSL2
KLF4,SLCO3A1
KLF4,ADAM23
KLF4,POU5F1
KLF4,UBTF
KLF4,SIN3B
KLF4,MKRN1
KLF4,TRPS1
KLF4,NRF1
KLF4,VEGFA
KLF4,LRP2
KLF4,CAR2
KLF4,LAMB1
KLF4,DNMT3A
KLF4,FOXH1
KLF4,TOX3
KLF4,TEAD3
KLF4,IFITM1
KLF4,PTH1R
KLF4,EPHA4
KLF4,TYRO3
KLF4,BASP1
KLF4,GAS6
KLF4,CALCOCO2
KLF4,DPPA2
KLF4,PARVB
KLF4,PRDM1
KLF4,GSTA4
KLF4,DMRT1
KLF4,PGA5
KLF4,RASGRP2
KLF4,EGR1
KLF4,STAT5B
KLF4,TET2
KLF4,PCBD1
KLF4,KLF15
KLF4,SLC5A11
KLF4,ZBTB39
KLF4,PROX1
KLF4,RNF157
KLF4,JAM2
MAFK,FDPS
MAFK,SMARCC1
MAFK,CNOT2
MAFK,ELF1
MAFK,SRGN
MAFK,LRRK1
MAFK,GRB10
MAFK,GSTA4
MAFK,XRCC5
MAFK,KEAP1
MAFK,LAMC1
MAFK,BIN1
MAFK,AIP
MAFK,GSR
MAFK,SFI1
MAFK,EWSR1
MAFK,ATF1
MAFK,ETV5
MAFK,TEAD1
MAFK,SSR3
MAFK,PREB
MAFK,SND1
MAFK,CITED2
MAFK,PHF12
MAFK,TSPAN9
MAFK,ME1
MAFK,GNPDA1
MAFK,TCF4
MAFK,TMED2
MAFK,HIF3A
MAFK,FIZ1
MAFK,ILF3
MAFK,FUBP3
MAFK,TAF6
MAFK,BRCA1
MAFK,PMM1
MAFK,POU2F1
MAFK,BNIP3
MAFK,DNMT1
MAFK,NFE2L1
MAFK,VIM
MAFK,GTF2I
MAFK,NFXL1
MAFK,CBX6
MAFK,KNTC1
MAFK,POU6F1
MAFK,MYD88
MAFK,POU5F1
MAFK,POLR3F
MAFK,KPNA2
MAFK,LRPAP1
MAFK,PHC1
MAFK,SMARCA5
MAFK,FXR2
MAFK,RBPJ
MAPK8,CIC
MAPK8,ANKRD54
MAPK8,CNOT3
MAPK8,ZMYM2
MAPK8,ZBTB3
MAPK8,TCERG1
MAPK8,UBE2C
MAPK8,NFE2L1
MAPK8,KAT6B
MAPK8,RRBP1
MAPK8,HIP1
MAPK8,KANK3
MAPK8,SFPQ
MAPK8,HSPA5
MAPK8,SIN3A
MAPK8,SERTAD2
MAPK8,ETV5
MAPK8,ATF7
MAPK8,TOP2A
MAPK8,FOXO1
MAPK8,ELAVL2
MAPK8,2410141K09RIK
MAPK8,KLF6
MEN1,HIST1H1D
MEN1,ANKRD54
MEN1,TCERG1
MEN1,KAT6B
MEN1,CNOT3
MEN1,NFE2L1
MEN1,CIC
MEN1,HIP1
MEN1,GLS
MEN1,UBE2C
MEN1,MLLT1
MEN1,ZMYM2
MEN1,ORC2
MEN1,PDCD11
MEN1,PMS1
MEN1,SFI1
MEN1,SFPQ
MEN1,HSPA5
MEN1,SSR3
MEN1,SERTAD2
MEN1,RRBP1
MEN1,HDAC4
MEN1,ATF7
MEN1,TRP53BP1
MEN1,ETV5
MEN1,PDIA6
MEN1,MYH9
MEN1,HNRNPK
MEN1,RFX2
MEN1,HIF1A
MEN1,TFRC
MEN1,ZFP398
MEN1,EIF4A2
MEN1,ZFP148
MEN1,RNF14
MEN1,EP400
MEN1,ING1
MEN1,PCBP2
MEN1,SATB1
MEN1,ETS1
MEN1,PHF20
MEN1,MCM7
MEN1,CNOT6L
MEN1,TSG101
MEN1,P4HB
MEN1,ZBTB43
MEN1,SGK1
MEN1,SIN3A
MEN1,SRSF1
MEN1,FOXJ3
MEN1,CALU
MEN1,TRIM24
MEN1,TOP2A
MEN1,MAFK
MEN1,ELF2
MEN1,AATF
MEN1,CDC42SE2
MEN1,SND1
MEN1,UBP1
MEN1,HSF2
MEN1,GTF3C1
MEN1,RAD54B
MEN1,MCM3
MEN1,NOTCH2
MEN1,HTT
MEN1,EZH2
MEN1,EP300
MEN1,RUVBL1
MEN1,INTS12
MEN1,FOXP1
MEN1,TOP2B
MEN1,TMF1
MEN1,POLR2J
MEN1,THRAP3
MEN1,FUBP3
MEN1,SUZ12
MEN1,TCF4
MEN1,TCF12
MEN1,SOCS2
MEN1,HDLBP
MEN1,ADAM19
MEN1,ELP2
MEN1,HMGXB3
MEN1,ELF1
MEN1,NAA15
MEN1,TPM4
MEN1,MKRN1
MEN1,NRIP1
MEN1,PDK1
MEN1,P4HA1
MEN1,COIL
MEN1,SIN3B
MEN1,RBM14
MEN1,MBD2
MEN1,ATP6V0A1
MEN1,CREB3L2
MEN1,NCOR1
MEN1,PIAS1
MEN1,RBL1
MEN1,ZBTB3
MEN1,ETV6
MEN1,SMARCA4
MEN1,HSPH1
MEN1,POLR2B
MEN1,B2M
MEN1,KANK3
MEN1,CSF1
MEN1,ZEB1
MEN1,ITGA6
MEN1,MED15
MEN1,SMAD2
MEN1,ASNS
MEN1,TULP3
MEN1,ATM
MEN1,ARID1A
MEN1,ZBTB38
MEN1,TRPS1
MEN1,MYO6
MEN1,HIVEP2
MEN1,BTAF1
MEN1,SRRT
MEN1,TRRAP
MEN1,PITX2
MEN1,MARC2
MEN1,TPD52
MEN1,PDCD4
MEN1,RAD51
MEN1,TET2
MEN1,CNOT2
MEN1,ARHGAP29
MEN1,GSR
MEN1,EBF1
MEN1,ELK1
MEN1,ASXL1
MEN1,MAML1
MEN1,KNTC1
MEN1,SMARCA5
MEN1,EED
MEN1,HMGXB4
MEN1,ATF1
MEN1,SLCO3A1
MEN1,KLF3
MEN1,RERE
MEN1,MLXIP
MEN1,TAF6L
MEN1,NRF1
MEN1,SEC24D
MEN1,ASH2L
MEN1,YEATS2
MEN1,VEZF1
MEN1,ANKRD6
MEN1,STXBP2
MEN1,PHF14
MEN1,RB1
MEN1,PURA
MEN1,ANKS1
MEN1,LHX2
MEN1,APBB1
MEN1,ZFP592
MEN1,SOS2
MEN1,2410141K09RIK
MEN1,ZFAND3
MEN1,SMARCAD1
MEN1,POLR3F
MEN1,ESPL1
MEN1,HIF3A
MEN1,P4HA2
MEN1,TIMP2
MEN1,CTNNBIP1
MEN1,EZH1
MEN1,MAPK8
MEN1,BRCA1
MEN1,ZFHX3
MEN1,NPAS2
MEN1,ZFP276
MEN1,PRDM5
MEN1,SMURF2
MEN1,RBFOX2
MEN1,TTF2
MEN1,JMJD1C
MEN1,STAT5B
MEN1,BRD7
MEN1,EYA1
MEN1,ZHX3
MEN1,GRIN1
MEN1,PHLDB2
MEN1,CREB5
MEN1,POLR2E
MEN1,PTPN14
MEN1,ME1
MEN1,POLR3B
MEN1,HMGA2
MEN1,MITF
MEN1,GRHL1
MEN1,LRP2
MEN1,SCMH1
MEN1,PTH1R
MEN1,BIN1
MEN1,TBX18
MEN1,BTBD11
MEN1,TET1
MEN1,RARG
MEN1,TSPAN9
MEN1,XAB2
MEN1,SHROOM3
MEN1,EPS8
MEN1,FRMD4A
MEN1,DMRT1
MEN1,PITX1
MEN1,BMPER
MEN1,ADAM23
MEN1,NRG1
MEN1,TSHZ3
MEN1,GLDC
MEN1,CAR2
MEN1,POLR1E
MEN1,HDAC5
MEN1,MEIS1
MEN1,DAB2
MEN1,COL4A2
MEN1,COL4A1
MEN1,PDGFRA
MEN1,CUX2
MEN1,ARL6IP5
MEN1,TEAD4
MEN1,MME
MEN1,GATA4
MEN1,TEAD1
MEN1,POU4F1
MEN1,APP
MEN1,ARNT2
MEN1,PROX1
MEN1,EBF4
MEN1,HNF1B
MEN1,GABBR1
NANOG,TRP53BP1
NANOG,POU5F1
NANOG,RBM14
NANOG,DIDO1
NANOG,RBPJ
NANOG,FUBP3
NANOG,TFE3
NANOG,IL33
NANOG,CST3
NANOG,STAT4
NANOG,ETV1
NANOG,2410141K09RIK
NANOG,MSH6
NANOG,MME
NANOG,PHC1
NANOG,POU2F1
NANOG,PRDM14
NANOG,ZFP148
NANOG,NR5A2
NANOG,ASNS
NANOG,ADAM19
NANOG,BCAT1
NANOG,BMP4
NANOG,TSPAN9
NANOG,ANKRD6
NANOG,MKRN1
NANOG,DPPA2
NANOG,SFI1
NANOG,TRIM13
NANOG,GSTA4
NANOG,GTF2I
NANOG,CHD7
NANOG,LRPAP1
NANOG,L3MBTL2
NANOG,ASXL1
NANOG,SHROOM3
NANOG,LAMC1
NANOG,PDK1
NANOG,ANKRD54
NANOG,TAF5
NANOG,IFITM1
NANOG,FOXP1
NANOG,TMF1
NANOG,REST
NANOG,PURA
NANOG,TRIM24
NANOG,WWTR1
NANOG,HMCES
NANOG,NFE2L1
NANOG,TFRC
NANOG,THRAP3
NANOG,LAMB2
NANOG,XRCC6
NANOG,RUVBL1
NANOG,FOXJ3
NANOG,TADA3
NANOG,HMGXB4
NANOG,TRPS1
NANOG,RBBP4
NANOG,SMARCA5
NANOG,KAT2B
NANOG,JMJD1C
NANOG,CDKN1A
NANOG,LAMB1
NANOG,MAML1
NANOG,TCF7L2
NANOG,TPD52
NANOG,TEAD1
NANOG,TAF6L
NANOG,KDM5B
NANOG,ORC2
NANOG,NFXL1
NANOG,TUBB2B
NANOG,SFPQ
NANOG,SERTAD2
NANOG,MAPK8
NANOG,SOCS2
NANOG,WDR45
NANOG,MLLT1
NANOG,INTS12
NANOG,MCM3
NANOG,CALU
NANOG,CALD1
NANOG,TCERG1
NANOG,TBX18
NANOG,ESPL1
NANOG,GTF3C1
NANOG,POLR3B
NANOG,AATF
NANOG,ZBTB38
NANOG,HSPB1
NANOG,KANK2
NANOG,PDIA6
NANOG,FUS
NANOG,SGK1
NANOG,SERPINE2
NANOG,ETV5
NANOG,TCF12
NANOG,UHRF1
NANOG,ME1
NANOG,RARA
NANOG,PLOD1
NANOG,AMOTL2
NANOG,HIP1
NANOG,PAX6
NANOG,XRCC5
NANOG,SMAD7
NANOG,SRSF1
NANOG,ELAVL2
NANOG,ILF3
NANOG,ZMYND11
NANOG,CRAMP1L
NANOG,ULK1
NANOG,GLS
NANOG,NAA15
NANOG,FDPS
NANOG,TSG101
NANOG,NEDD4
NANOG,ELK1
NANOG,E2F2
NANOG,KHDRBS1
NANOG,PREB
NANOG,BTAF1
NANOG,FRMD4A
NANOG,SCMH1
NANOG,ATP6V0A1
NANOG,TOP2A
NANOG,PTPN14
NANOG,ETV6
NANOG,STAT5A
NANOG,TIMELESS
NANOG,ZFP398
NANOG,HMGXB3
NANOG,GSR
NANOG,CALCOCO1
NANOG,BCAM
NANOG,JARID2
NANOG,ING1
NANOG,RBL1
NANOG,BTBD11
NANOG,KPNA2
NANOG,SLC6A6
NANOG,RELA
NANOG,XAB2
NANOG,BNIP3
NANOG,BRWD1
NANOG,HDAC4
NANOG,SMARCA4
NANOG,KLF6
NANOG,CNOT2
NANOG,FXR2
NANOG,SALL4
NANOG,MYD88
NANOG,CLCN5
NANOG,NFX1
NANOG,OPLAH
NANOG,HDLBP
NANOG,KAT6B
NANOG,ASH1L
NANOG,MARC2
NANOG,POLR2A
NANOG,MEF2C
NANOG,SMARCC1
NANOG,SND1
NANOG,FOXH1
NANOG,KNTC1
NANOG,P4HA1
NANOG,POLR2J
NANOG,CBX6
NANOG,HIST1H2BK
NANOG,SMURF2
NANOG,PCBP2
NANOG,PHF12
NANOG,MTA3
NANOG,GLI2
NANOG,EZH1
NANOG,POLR3F
NANOG,ETV4
NANOG,RNF14
NANOG,RAD54B
NANOG,B2M
NANOG,DNMT1
NANOG,ATF1
NANOG,DDX58
NANOG,EP300
NANOG,KLF9
NANOG,HSP90AA1
NANOG,PITX2
NANOG,GNPDA1
NANOG,POLR1B
